facility_code,facility_name,facility_type,zone,municipality,district,latitude,longitude,source_dataset,bus_status,solver_ready,bus_id,voltage_kv,topology_role,voltage_level_status,notes
1304S5010200,FÂNZERES,SE_AT,Area Metropolitana do Porto,Gondomar,Porto,41.1747723457058,-8.52257679327536,se-at_2025,candidate,False,1304S5010200_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1304S5010200,FÂNZERES,SE_AT,Area Metropolitana do Porto,Gondomar,Porto,41.1747723457058,-8.52257679327536,se-at_2025,candidate,False,1304S5010200_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1304S5015400,GONDOMAR,SE_AT,Area Metropolitana do Porto,Gondomar,Porto,41.1476524107224,-8.54877701107898,se-at_2025,candidate,False,1304S5015400_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1304S5015400,GONDOMAR,SE_AT,Area Metropolitana do Porto,Gondomar,Porto,41.1476524107224,-8.54877701107898,se-at_2025,candidate,False,1304S5015400_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1305S5014600,LOUSADA,SE_AT,Tâmega e Sousa,Lousada,Porto,41.2643829038044,-8.29644065495747,se-at_2025,candidate,False,1305S5014600_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1305S5014600,LOUSADA,SE_AT,Tâmega e Sousa,Lousada,Porto,41.2643829038044,-8.29644065495747,se-at_2025,candidate,False,1305S5014600_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1306S5008900,MAIA,SE_AT,Area Metropolitana do Porto,Maia,Porto,41.2401945669812,-8.61553338912147,se-at_2025,candidate,False,1306S5008900_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1306S5008900,MAIA,SE_AT,Area Metropolitana do Porto,Maia,Porto,41.2401945669812,-8.61553338912147,se-at_2025,candidate,False,1306S5008900_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1306S5010100,GUEIFÃES,SE_AT,Area Metropolitana do Porto,Maia,Porto,41.2071295549077,-8.59941746203466,se-at_2025,candidate,False,1306S5010100_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1306S5010100,GUEIFÃES,SE_AT,Area Metropolitana do Porto,Maia,Porto,41.2071295549077,-8.59941746203466,se-at_2025,candidate,False,1306S5010100_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1307S5007700,MARCO DE CANAVESES,SE_AT,Tâmega e Sousa,Marco de Canaveses,Porto,41.1834557118083,-8.13634191532224,se-at_2025,candidate,False,1307S5007700_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1307S5007700,MARCO DE CANAVESES,SE_AT,Tâmega e Sousa,Marco de Canaveses,Porto,41.1834557118083,-8.13634191532224,se-at_2025,candidate,False,1307S5007700_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1308P5026000,LEÇA DO BALIO,PC_AT,Area Metropolitana do Porto,Matosinhos,Porto,41.2169894699779,-8.62403431736907,pc-at_2025,candidate,False,1308P5026000_60,60.0,posto_de_corte,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1308S5000500,AMIEIRA,SE_AT,Area Metropolitana do Porto,Matosinhos,Porto,41.1858546039765,-8.62060643483679,se-at_2025,candidate,False,1308S5000500_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1308S5000500,AMIEIRA,SE_AT,Area Metropolitana do Porto,Matosinhos,Porto,41.1858546039765,-8.62060643483679,se-at_2025,candidate,False,1308S5000500_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1308S5002600,MATOSINHOS,SE_AT,Area Metropolitana do Porto,Matosinhos,Porto,41.187853441031,-8.67756344606841,se-at_2025,candidate,False,1308S5002600_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1308S5002600,MATOSINHOS,SE_AT,Area Metropolitana do Porto,Matosinhos,Porto,41.187853441031,-8.67756344606841,se-at_2025,candidate,False,1308S5002600_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1308S5005900,SANTA CRUZ DO BISPO,SE_AT,Area Metropolitana do Porto,Matosinhos,Porto,41.212045093956,-8.6775009751506,se-at_2025,candidate,False,1308S5005900_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1308S5005900,SANTA CRUZ DO BISPO,SE_AT,Area Metropolitana do Porto,Matosinhos,Porto,41.212045093956,-8.6775009751506,se-at_2025,candidate,False,1308S5005900_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1308S5007600,CUSTÓIAS,SE_AT,Area Metropolitana do Porto,Matosinhos,Porto,41.1984650857493,-8.64643359695418,se-at_2025,candidate,False,1308S5007600_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1308S5007600,CUSTÓIAS,SE_AT,Area Metropolitana do Porto,Matosinhos,Porto,41.1984650857493,-8.64643359695418,se-at_2025,candidate,False,1308S5007600_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1308S5009500,MATOSINHOS SUL,SE_AT,Area Metropolitana do Porto,Matosinhos,Porto,41.1759873840744,-8.6751190637817,se-at_2025,candidate,False,1308S5009500_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1308S5009500,MATOSINHOS SUL,SE_AT,Area Metropolitana do Porto,Matosinhos,Porto,41.1759873840744,-8.6751190637817,se-at_2025,candidate,False,1308S5009500_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1309S5000700,PAÇOS DE FERREIRA,SE_AT,Tâmega e Sousa,Paços de Ferreira,Porto,41.2837341078485,-8.36281937740724,se-at_2025,candidate,False,1309S5000700_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1309S5000700,PAÇOS DE FERREIRA,SE_AT,Tâmega e Sousa,Paços de Ferreira,Porto,41.2837341078485,-8.36281937740724,se-at_2025,candidate,False,1309S5000700_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1310S5000800,LORDELO,SE_AT,Area Metropolitana do Porto,Paredes,Porto,41.2531826507663,-8.41674336468303,se-at_2025,candidate,False,1310S5000800_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1310S5000800,LORDELO,SE_AT,Area Metropolitana do Porto,Paredes,Porto,41.2531826507663,-8.41674336468303,se-at_2025,candidate,False,1310S5000800_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1310S5009200,REBORDOSA,SE_AT,Area Metropolitana do Porto,Paredes,Porto,41.2154434553088,-8.38120118771066,se-at_2025,candidate,False,1310S5009200_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1310S5009200,REBORDOSA,SE_AT,Area Metropolitana do Porto,Paredes,Porto,41.2154434553088,-8.38120118771066,se-at_2025,candidate,False,1310S5009200_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1311S5006900,ENTRE-OS-RIOS,SE_AT,Tâmega e Sousa,Penafiel,Porto,41.1072832673245,-8.29340111120722,se-at_2025,candidate,False,1311S5006900_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1311S5006900,ENTRE-OS-RIOS,SE_AT,Tâmega e Sousa,Penafiel,Porto,41.1072832673245,-8.29340111120722,se-at_2025,candidate,False,1311S5006900_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1311S5012400,BUSTELO,SE_AT,Tâmega e Sousa,Penafiel,Porto,41.2268109571168,-8.25959227336238,se-at_2025,candidate,False,1311S5012400_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1311S5012400,BUSTELO,SE_AT,Tâmega e Sousa,Penafiel,Porto,41.2268109571168,-8.25959227336238,se-at_2025,candidate,False,1311S5012400_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1311S5023500,SANTIAGO DE SUBARRIFANA,SE_AT,Tâmega e Sousa,Penafiel,Porto,41.2155747336377,-8.30474173898073,se-at_2025,candidate,False,1311S5023500_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1311S5023500,SANTIAGO DE SUBARRIFANA,SE_AT,Tâmega e Sousa,Penafiel,Porto,41.2155747336377,-8.30474173898073,se-at_2025,candidate,False,1311S5023500_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1312P5013500,PRELADA,PC_AT,Area Metropolitana do Porto,Porto,Porto,41.1723389805524,-8.62553330221588,pc-at_2025,candidate,False,1312P5013500_60,60.0,posto_de_corte,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1312P5014400,CIRCUNVALAÇÃO,PC_AT,Area Metropolitana do Porto,Porto,Porto,41.1752031032209,-8.65520415361693,pc-at_2025,candidate,False,1312P5014400_60,60.0,posto_de_corte,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1312S5012600,LAPA,SE_AT,Area Metropolitana do Porto,Porto,Porto,41.1601946576468,-8.61267641193657,se-at_2025,candidate,False,1312S5012600_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1312S5012600,LAPA,SE_AT,Area Metropolitana do Porto,Porto,Porto,41.1601946576468,-8.61267641193657,se-at_2025,candidate,False,1312S5012600_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1312S5013100,BOAVISTA (Porto),SE_AT,Area Metropolitana do Porto,Porto,Porto,41.1636396963523,-8.65503863858691,se-at_2025,candidate,False,1312S5013100_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1312S5013100,BOAVISTA (Porto),SE_AT,Area Metropolitana do Porto,Porto,Porto,41.1636396963523,-8.65503863858691,se-at_2025,candidate,False,1312S5013100_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1312S5013200,CAMPO ALEGRE,SE_AT,Area Metropolitana do Porto,Porto,Porto,41.1541767069428,-8.6350770081551,se-at_2025,candidate,False,1312S5013200_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1312S5013200,CAMPO ALEGRE,SE_AT,Area Metropolitana do Porto,Porto,Porto,41.1541767069428,-8.6350770081551,se-at_2025,candidate,False,1312S5013200_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1312S5013300,ANTAS,SE_AT,Area Metropolitana do Porto,Porto,Porto,41.1607271754816,-8.58675815534424,se-at_2025,candidate,False,1312S5013300_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1312S5013300,ANTAS,SE_AT,Area Metropolitana do Porto,Porto,Porto,41.1607271754816,-8.58675815534424,se-at_2025,candidate,False,1312S5013300_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1312S5013800,CAMPO 24 DE AGOSTO,SE_AT,Area Metropolitana do Porto,Porto,Porto,41.1500733184242,-8.59744917657919,se-at_2025,candidate,False,1312S5013800_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1312S5013800,CAMPO 24 DE AGOSTO,SE_AT,Area Metropolitana do Porto,Porto,Porto,41.1500733184242,-8.59744917657919,se-at_2025,candidate,False,1312S5013800_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1312S5013900,MONTE DOS BURGOS,SE_AT,Area Metropolitana do Porto,Porto,Porto,41.1684540063167,-8.63385927301313,se-at_2025,candidate,False,1312S5013900_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1312S5013900,MONTE DOS BURGOS,SE_AT,Area Metropolitana do Porto,Porto,Porto,41.1684540063167,-8.63385927301313,se-at_2025,candidate,False,1312S5013900_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1312S5014000,PARANHOS,SE_AT,Area Metropolitana do Porto,Porto,Porto,41.1725903352502,-8.60094116222406,se-at_2025,candidate,False,1312S5014000_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1312S5014000,PARANHOS,SE_AT,Area Metropolitana do Porto,Porto,Porto,41.1725903352502,-8.60094116222406,se-at_2025,candidate,False,1312S5014000_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
