dataset_version,relative_path,file_group,file_format,field_name,field_scope,description,inferred_type,logical_type,unit,nullable,null_count,null_rate,missing_values_observed,example_values,allowed_values_observed,key_role,join_target,semantic_status,source_or_derivation,public_release_status
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.source_rows[*].csv_export_url,json_pointer,URL field `$.source_rows[*].csv_export_url` in `provenance/reproduction_source_manifest.json`.,string,url,not_applicable,False,0,0.0,[],"[""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/rede-at-teste/exports/csv"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/se-at_2025/exports/csv"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/pc-at_2025/exports/csv""]","[""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/capacidade-rececao-rnd/exports/csv"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/caracteristicas-da-rede/exports/csv"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/carga-na-subestacao/exports/csv"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/diagrama-de-carga-de-subestacao/exports/csv"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/diagrama_carga_subestacao_01_a_07/exports/csv"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/diagrama_carga_subestacao_08_a_10/exports/csv"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/diagrama_carga_subestacao_11_a_12/exports/csv"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/diagrama_carga_subestacao_13_a_15/exports/csv"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/diagrama_carga_subestacao_16_a_18/exports/csv"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/pc-at_2025/exports/csv"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/rede-at-teste/exports/csv"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/se-at_2025/exports/csv"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/se-mt_2025/exports/csv""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.source_rows[*].dataset_id,json_pointer,Identifier field `$.source_rows[*].dataset_id` in `provenance/reproduction_source_manifest.json`.,string,identifier,not_applicable,False,0,0.0,[],"[""rede-at-teste"", ""se-at_2025"", ""pc-at_2025""]","[""capacidade-rececao-rnd"", ""caracteristicas-da-rede"", ""carga-na-subestacao"", ""diagrama-de-carga-de-subestacao"", ""diagrama_carga_subestacao_01_a_07"", ""diagrama_carga_subestacao_08_a_10"", ""diagrama_carga_subestacao_11_a_12"", ""diagrama_carga_subestacao_13_a_15"", ""diagrama_carga_subestacao_16_a_18"", ""pc-at_2025"", ""rede-at-teste"", ""se-at_2025"", ""se-mt_2025""]",source_dataset_identifier,provenance/reproduction_source_manifest.csv:dataset_id,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.source_rows[*].geojson_export_url,json_pointer,URL field `$.source_rows[*].geojson_export_url` in `provenance/reproduction_source_manifest.json`.,string,url,not_applicable,False,0,0.0,[],"[""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/rede-at-teste/exports/geojson"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/se-at_2025/exports/geojson"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/pc-at_2025/exports/geojson""]","[""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/capacidade-rececao-rnd/exports/geojson"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/caracteristicas-da-rede/exports/geojson"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/carga-na-subestacao/exports/geojson"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/diagrama-de-carga-de-subestacao/exports/geojson"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/diagrama_carga_subestacao_01_a_07/exports/geojson"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/diagrama_carga_subestacao_08_a_10/exports/geojson"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/diagrama_carga_subestacao_11_a_12/exports/geojson"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/diagrama_carga_subestacao_13_a_15/exports/geojson"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/diagrama_carga_subestacao_16_a_18/exports/geojson"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/pc-at_2025/exports/geojson"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/rede-at-teste/exports/geojson"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/se-at_2025/exports/geojson"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/se-mt_2025/exports/geojson""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.source_rows[*].license_basis,json_pointer,Source provenance or release-control field `$.source_rows[*].license_basis`.,string,string,not_applicable,False,0,0.0,[],"[""PORTAL_LEVEL_CC_BY_4_0"", ""DATASET_CATALOG_METADATA""]","[""DATASET_CATALOG_METADATA"", ""PORTAL_LEVEL_CC_BY_4_0""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.source_rows[*].license_metadata_status,json_pointer,Source provenance or release-control field `$.source_rows[*].license_metadata_status`.,string,string,not_applicable,False,0,0.0,[],"[""PORTAL_LEVEL_FALLBACK"", ""EXPLICIT""]","[""EXPLICIT"", ""PORTAL_LEVEL_FALLBACK""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.source_rows[*].license_observed,json_pointer,Source provenance or release-control field `$.source_rows[*].license_observed`.,string,string,not_applicable,False,0,0.0,[],"[""CC BY 4.0""]","[""CC BY 4.0""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.source_rows[*].license_review_evidence,json_pointer,Source provenance or release-control field `$.source_rows[*].license_review_evidence`.,string,string,not_applicable,True,13,1.0,"[""""]",[],,none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.source_rows[*].license_review_status,json_pointer,Source provenance or release-control field `$.source_rows[*].license_review_status`.,string,string,not_applicable,False,0,0.0,[],"[""NOT_REVIEWED""]","[""NOT_REVIEWED""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.source_rows[*].license_url_observed,json_pointer,URL field `$.source_rows[*].license_url_observed` in `provenance/reproduction_source_manifest.json`.,string,url,not_applicable,False,0,0.0,[],"[""https://creativecommons.org/licenses/by/4.0/""]","[""https://creativecommons.org/licenses/by/4.0/""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.source_rows[*].local_snapshot_count,json_pointer,Source provenance or release-control field `$.source_rows[*].local_snapshot_count`.,boolean,boolean,count,False,0,0.0,[],"[""0""]","[""0""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.source_rows[*].local_snapshots_json,json_pointer,Source provenance or release-control field `$.source_rows[*].local_snapshots_json`.,string,json_encoded_string,not_applicable,False,0,0.0,[],"[""[]""]","[""[]""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.source_rows[*].metadata_status,json_pointer,Source provenance or release-control field `$.source_rows[*].metadata_status`.,integer,integer,not_applicable,False,0,0.0,[],"[""200""]","[""200""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.source_rows[*].metadata_url,json_pointer,URL field `$.source_rows[*].metadata_url` in `provenance/reproduction_source_manifest.json`.,string,url,not_applicable,False,0,0.0,[],"[""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/rede-at-teste"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/se-at_2025"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/pc-at_2025""]","[""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/capacidade-rececao-rnd"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/caracteristicas-da-rede"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/carga-na-subestacao"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/diagrama-de-carga-de-subestacao"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/diagrama_carga_subestacao_01_a_07"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/diagrama_carga_subestacao_08_a_10"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/diagrama_carga_subestacao_11_a_12"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/diagrama_carga_subestacao_13_a_15"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/diagrama_carga_subestacao_16_a_18"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/pc-at_2025"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/rede-at-teste"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/se-at_2025"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/se-mt_2025""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.source_rows[*].portal_license_statement_url,json_pointer,URL field `$.source_rows[*].portal_license_statement_url` in `provenance/reproduction_source_manifest.json`.,string,url,not_applicable,False,0,0.0,[],"[""https://e-redes.opendatasoft.com/pages/homepage/""]","[""https://e-redes.opendatasoft.com/pages/homepage/""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.source_rows[*].portal_url,json_pointer,URL field `$.source_rows[*].portal_url` in `provenance/reproduction_source_manifest.json`.,string,url,not_applicable,False,0,0.0,[],"[""https://e-redes.opendatasoft.com/explore/dataset/rede-at-teste/"", ""https://e-redes.opendatasoft.com/explore/dataset/se-at_2025/"", ""https://e-redes.opendatasoft.com/explore/dataset/pc-at_2025/""]","[""https://e-redes.opendatasoft.com/explore/dataset/capacidade-rececao-rnd/"", ""https://e-redes.opendatasoft.com/explore/dataset/caracteristicas-da-rede/"", ""https://e-redes.opendatasoft.com/explore/dataset/carga-na-subestacao/"", ""https://e-redes.opendatasoft.com/explore/dataset/diagrama-de-carga-de-subestacao/"", ""https://e-redes.opendatasoft.com/explore/dataset/diagrama_carga_subestacao_01_a_07/"", ""https://e-redes.opendatasoft.com/explore/dataset/diagrama_carga_subestacao_08_a_10/"", ""https://e-redes.opendatasoft.com/explore/dataset/diagrama_carga_subestacao_11_a_12/"", ""https://e-redes.opendatasoft.com/explore/dataset/diagrama_carga_subestacao_13_a_15/"", ""https://e-redes.opendatasoft.com/explore/dataset/diagrama_carga_subestacao_16_a_18/"", ""https://e-redes.opendatasoft.com/explore/dataset/pc-at_2025/"", ""https://e-redes.opendatasoft.com/explore/dataset/rede-at-teste/"", ""https://e-redes.opendatasoft.com/explore/dataset/se-at_2025/"", ""https://e-redes.opendatasoft.com/explore/dataset/se-mt_2025/""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.source_rows[*].records_count,json_pointer,Source provenance or release-control field `$.source_rows[*].records_count`.,integer,integer,count,False,0,0.0,[],"[""5334"", ""410"", ""76""]","[""1259343"", ""2185886"", ""28"", ""2829724"", ""3548885"", ""4085298"", ""410"", ""437"", ""469"", ""5"", ""5334"", ""76"", ""794""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.source_rows[*].redistribution_cleared,json_pointer,Source provenance or release-control field `$.source_rows[*].redistribution_cleared`.,boolean,boolean,not_applicable,False,0,0.0,[],"[""True""]","[""True""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.source_rows[*].redistribution_gate,json_pointer,Source provenance or release-control field `$.source_rows[*].redistribution_gate`.,string,string,not_applicable,False,0,0.0,[],"[""PASS_WITH_ATTRIBUTION""]","[""PASS_WITH_ATTRIBUTION""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.source_rows[*].required_attribution,json_pointer,Source provenance or release-control field `$.source_rows[*].required_attribution`.,string,string,not_applicable,False,0,0.0,[],"[""E-REDES - Distribuicao de Eletricidade, 'E-REDES Open Data Portal'. Accessed [date]. [Online] Available at https://e-...""]","[""E-REDES - Distribuicao de Eletricidade, 'E-REDES Open Data Portal'. Accessed [date]. [Online] Available at https://e-redes.opendatasoft.com/pages/homepage/""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.source_rows[*].source_role,json_pointer,Source provenance or release-control field `$.source_rows[*].source_role`.,string,string,not_applicable,False,0,0.0,[],"[""topology_critical_at_lines"", ""topology_critical_at_substations"", ""topology_critical_switching_facilities""]","[""electrical_characteristics_and_short_circuit_context"", ""hosting_capacity_context_not_dispatch"", ""hourly_load_index"", ""hourly_load_partition"", ""substation_load_context"", ""topology_critical_at_lines"", ""topology_critical_at_substations"", ""topology_critical_switching_facilities"", ""transformer_and_multivoltage_inventory""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.source_rows[*].topology_critical,json_pointer,Source provenance or release-control field `$.source_rows[*].topology_critical`.,boolean,boolean,not_applicable,False,0,0.0,[],"[""True"", ""False""]","[""False"", ""True""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.status,json_pointer,Source provenance or release-control field `$.status`.,string,string,not_applicable,False,0,0.0,[],"[""REPRODUCTION_METADATA_READY""]","[""REPRODUCTION_METADATA_READY""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.topology_critical_datasets,json_pointer,Source provenance or release-control field `$.topology_critical_datasets`.,integer,integer,not_applicable,False,0,0.0,[],"[""3""]","[""3""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.topology_critical_using_portal_license_fallback,json_pointer,Source provenance or release-control field `$.topology_critical_using_portal_license_fallback`.,integer,integer,not_applicable,False,0,0.0,[],"[""3""]","[""3""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.topology_critical_with_approved_review,json_pointer,Source provenance or release-control field `$.topology_critical_with_approved_review`.,boolean,boolean,not_applicable,False,0,0.0,[],"[""0""]","[""0""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.topology_critical_with_effective_cc_by_4_0,json_pointer,Source provenance or release-control field `$.topology_critical_with_effective_cc_by_4_0`.,integer,integer,not_applicable,False,0,0.0,[],"[""3""]","[""3""]",none,,provenance,Generated release/source provenance metadata.,public
